Service,ResourceType,ResourceId,Name,Application,Environment,Notes
IAM,Role,cct-sp-flightStatus-crt-bydepartureairportFunctionS-jJvZ8yZPufwo,cct-sp-flightStatus-crt-bydepartureairportFunctionS-jJvZ8yZPufwo,CCT,CRT,path=/
IAM,Role,cct-sp-flightStatus-crt-byFINFunctionServiceRoleD6B-nIu9TFS8jP1g,cct-sp-flightStatus-crt-byFINFunctionServiceRoleD6B-nIu9TFS8jP1g,CCT,CRT,path=/
IAM,Role,cct-sp-flightStatus-crt-byflightnumberFunctionServi-gTTTGG5ZJfwZ,cct-sp-flightStatus-crt-byflightnumberFunctionServi-gTTTGG5ZJfwZ,CCT,CRT,path=/
IAM,Role,cct-sp-flightStatus-crt-byinboundFunctionServiceRol-lUXO5BnShmL2,cct-sp-flightStatus-crt-byinboundFunctionServiceRol-lUXO5BnShmL2,CCT,CRT,path=/
IAM,Role,cct-sp-flightStatus-crt-byrouteFunctionServiceRole0-GSDJ4ZdyHfG3,cct-sp-flightStatus-crt-byrouteFunctionServiceRole0-GSDJ4ZdyHfG3,CCT,CRT,path=/
IAM,Role,cct-sp-getTrip-crt-gettripFunctionServiceRole6960D7-VE7pfdOqfjRL,cct-sp-getTrip-crt-gettripFunctionServiceRole6960D7-VE7pfdOqfjRL,CCT,CRT,path=/
IAM,Role,cct-sp-infra-crt-jwtauthorizerFunctionServiceRole5D-Y8He8kQkt3jT,cct-sp-infra-crt-jwtauthorizerFunctionServiceRole5D-Y8He8kQkt3jT,CCT,CRT,path=/
IAM,Role,cct-sp-infra-crt-LogsToFirehoseRole7B259954-DzrVRo50zmK1,cct-sp-infra-crt-LogsToFirehoseRole7B259954-DzrVRo50zmK1,CCT,CRT,path=/
IAM,Role,cct-sp-infra-crt-logtransformServiceRole00FC5F89-Ekx5EsRwB0zz,cct-sp-infra-crt-logtransformServiceRole00FC5F89-Ekx5EsRwB0zz,CCT,CRT,path=/
IAM,Role,cct-sp-infra-crt-SharedLogsFirehoseS3DestinationRol-5rhYW40OwthY,cct-sp-infra-crt-SharedLogsFirehoseS3DestinationRol-5rhYW40OwthY,CCT,CRT,path=/
IAM,Role,cct-sp-notifications-crt-notificationsFunctionServi-rmvLNdtVK6J1,cct-sp-notifications-crt-notificationsFunctionServi-rmvLNdtVK6J1,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-getcontactinfoFunctionServiceRole-IYMyyNrTWdE7,cct-sp-stepUp-crt-getcontactinfoFunctionServiceRole-IYMyyNrTWdE7,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-idvcreateinquiryFunctionServiceRo-ausZocguriYN,cct-sp-stepUp-crt-idvcreateinquiryFunctionServiceRo-ausZocguriYN,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-resendotpFunctionServiceRole7AC5F-7sM5rIpPNKh7,cct-sp-stepUp-crt-resendotpFunctionServiceRole7AC5F-7sM5rIpPNKh7,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-revokejwtFunctionServiceRole59F9C-XQGgJvlAR04A,cct-sp-stepUp-crt-revokejwtFunctionServiceRole59F9C-XQGgJvlAR04A,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-sendotpFunctionServiceRoleC8E028B-fgtyJUl8XI2C,cct-sp-stepUp-crt-sendotpFunctionServiceRoleC8E028B-fgtyJUl8XI2C,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-verifyidvcallbackFunctionServiceR-tHSRidJHW3qr,cct-sp-stepUp-crt-verifyidvcallbackFunctionServiceR-tHSRidJHW3qr,CCT,CRT,path=/
IAM,Role,cct-sp-stepUp-crt-verifyotpFunctionServiceRole54B00-GnYVfELuJr19,cct-sp-stepUp-crt-verifyotpFunctionServiceRole54B00-GnYVfELuJr19,CCT,CRT,path=/
IAM,Role,cct-sp-validate-token-crt-role,cct-sp-validate-token-crt-role,CCT,CRT,path=/
IAM,Role,cct-stormx-historical-migration-job-role-crt,cct-stormx-historical-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-trip-tracer-infra-crt-LogRetentionaae0aa3c5b4d4-IrHa25hwmRlJ,cct-trip-tracer-infra-crt-LogRetentionaae0aa3c5b4d4-IrHa25hwmRlJ,CCT,CRT,path=/
IAM,Role,cct-trip-tracer-task-execution-role-crt,cct-trip-tracer-task-execution-role-crt,CCT,CRT,path=/
IAM,Role,cct-trip-tracer-task-role-crt,cct-trip-tracer-task-role-crt,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-cfn-exec-role-050752605169,cdk-crt-cac1-cfn-exec-role-050752605169,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-deploy-role-050752605169,cdk-crt-cac1-deploy-role-050752605169,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-file-publishing-role-050752605169,cdk-crt-cac1-file-publishing-role-050752605169,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-image-publishing-role-050752605169,cdk-crt-cac1-image-publishing-role-050752605169,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-lambda-exec-role-050752605169,cdk-crt-cac1-lambda-exec-role-050752605169,CCT,CRT,path=/
IAM,Role,cdk-crt-cac1-lookup-role-050752605169,cdk-crt-cac1-lookup-role-050752605169,CCT,CRT,path=/
IAM,Role,controltower-BaselinePipelineRole,controltower-BaselinePipelineRole,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-ca-central-1,controltower-cwl2kinesis-ca-central-1,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-eu-central-1,controltower-cwl2kinesis-eu-central-1,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-eu-west-1,controltower-cwl2kinesis-eu-west-1,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-us-east-1,controltower-cwl2kinesis-us-east-1,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-us-east-2,controltower-cwl2kinesis-us-east-2,CCT,CRT,path=/
IAM,Role,controltower-cwl2kinesis-us-west-2,controltower-cwl2kinesis-us-west-2,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-ca-central-1,controltower-FirehosetoS3Role-ca-central-1,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-eu-central-1,controltower-FirehosetoS3Role-eu-central-1,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-eu-west-1,controltower-FirehosetoS3Role-eu-west-1,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-us-east-1,controltower-FirehosetoS3Role-us-east-1,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-us-east-2,controltower-FirehosetoS3Role-us-east-2,CCT,CRT,path=/
IAM,Role,controltower-FirehosetoS3Role-us-west-2,controltower-FirehosetoS3Role-us-west-2,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-ca-central-1,controltower-kinesislambda-ca-central-1,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-eu-central-1,controltower-kinesislambda-eu-central-1,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-eu-west-1,controltower-kinesislambda-eu-west-1,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-us-east-1,controltower-kinesislambda-us-east-1,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-us-east-2,controltower-kinesislambda-us-east-2,CCT,CRT,path=/
IAM,Role,controltower-kinesislambda-us-west-2,controltower-kinesislambda-us-west-2,CCT,CRT,path=/
IAM,Role,controltower-LambdaBlockPublicS3-us-east-1,controltower-LambdaBlockPublicS3-us-east-1,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-ca-central-1,controltower-LambdaEncryptEbs-ca-central-1,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-eu-central-1,controltower-LambdaEncryptEbs-eu-central-1,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-eu-west-1,controltower-LambdaEncryptEbs-eu-west-1,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-us-east-1,controltower-LambdaEncryptEbs-us-east-1,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-us-east-2,controltower-LambdaEncryptEbs-us-east-2,CCT,CRT,path=/
IAM,Role,controltower-LambdaEncryptEbs-us-west-2,controltower-LambdaEncryptEbs-us-west-2,CCT,CRT,path=/
IAM,Role,CspmMonitorAws,CspmMonitorAws,CCT,CRT,path=/
IAM,Role,CyeraRole,CyeraRole,CCT,CRT,path=/
IAM,Role,DefenderForCloud-AgentlessScanner,DefenderForCloud-AgentlessScanner,CCT,CRT,path=/
IAM,Role,DefenderForCloud-ArcAutoProvisioning,DefenderForCloud-ArcAutoProvisioning,CCT,CRT,path=/
IAM,Role,DefenderForCloud-Ciem,DefenderForCloud-Ciem,CCT,CRT,path=/
IAM,Role,DefenderForCloud-DataSecurityPostureDB,DefenderForCloud-DataSecurityPostureDB,CCT,CRT,path=/
IAM,Role,DefenderForCloud-DataThreatProtectionDB,DefenderForCloud-DataThreatProtectionDB,CCT,CRT,path=/
IAM,Role,DefenderForCloud-DefenderForServers,DefenderForCloud-DefenderForServers,CCT,CRT,path=/
IAM,Role,DefenderForCloud-OidcCiem,DefenderForCloud-OidcCiem,CCT,CRT,path=/
IAM,Role,entsre-cct-container-logg-ContainerLogsDropViewCust-4DNouPihhTo5,entsre-cct-container-logg-ContainerLogsDropViewCust-4DNouPihhTo5,CCT,CRT,path=/
IAM,Role,entsre-cct-core-logging-cw-lambda-iam-crt,entsre-cct-core-logging-cw-lambda-iam-crt,CCT,CRT,path=/
IAM,Role,entsre-cct-core-logging-no-cw-lambda-iam-crt,entsre-cct-core-logging-no-cw-lambda-iam-crt,CCT,CRT,path=/
IAM,Role,harness-cct-crt-deployment-role,harness-cct-crt-deployment-role,CCT,CRT,path=/
IAM,Role,MDCContainersAgentlessDiscoveryK8sRole,MDCContainersAgentlessDiscoveryK8sRole,CCT,CRT,path=/
IAM,Role,MDCContainersImageAssessmentRole,MDCContainersImageAssessmentRole,CCT,CRT,path=/
IAM,Role,MDCContainersK8sCloudWatchToKinesisRole,MDCContainersK8sCloudWatchToKinesisRole,CCT,CRT,path=/
IAM,Role,MDCContainersK8sDataCollectionRole,MDCContainersK8sDataCollectionRole,CCT,CRT,path=/
IAM,Role,MDCContainersK8sKinesisToS3Role,MDCContainersK8sKinesisToS3Role,CCT,CRT,path=/
IAM,Role,MDCContainersK8sRole,MDCContainersK8sRole,CCT,CRT,path=/
IAM,Role,OrcaSecurityRole,OrcaSecurityRole,CCT,CRT,path=/
IAM,Role,role-backup,role-backup,CCT,CRT,path=/
IAM,Role,role-backup-crossregioncopy-eventbridge-prod,role-backup-crossregioncopy-eventbridge-prod,CCT,CRT,path=/service-role/
IAM,Role,role-backup-crossregioncopy-lambda-prod,role-backup-crossregioncopy-lambda-prod,CCT,CRT,path=/
IAM,Role,SensitiveDataDiscovery,SensitiveDataDiscovery,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-ca-central-1,ssm-block-public-sharing-role-ca-central-1,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-ca-west-1,ssm-block-public-sharing-role-ca-west-1,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-eu-central-1,ssm-block-public-sharing-role-eu-central-1,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-eu-west-1,ssm-block-public-sharing-role-eu-west-1,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-us-east-1,ssm-block-public-sharing-role-us-east-1,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-us-east-2,ssm-block-public-sharing-role-us-east-2,CCT,CRT,path=/
IAM,Role,ssm-block-public-sharing-role-us-west-2,ssm-block-public-sharing-role-us-west-2,CCT,CRT,path=/
IAM,Role,SSMRoleForEC2,SSMRoleForEC2,CCT,CRT,path=/
IAM,Role,StackSet-CustomControlTower-CfCT-IamPass-LambdaRole-Z1h7dfdPlWju,StackSet-CustomControlTower-CfCT-IamPass-LambdaRole-Z1h7dfdPlWju,CCT,CRT,path=/
IAM,Role,stacksets-exec-bfc4bd36d75f75dbebcc86ef4a7b3ea5,stacksets-exec-bfc4bd36d75f75dbebcc86ef4a7b3ea5,CCT,CRT,path=/
IAM,Role,vpc-flow-log-role-20251024183354853600000003,vpc-flow-log-role-20251024183354853600000003,CCT,CRT,path=/
KMS,Key,7f961fdf-70d2-4047-bb05-752731acce15,alias/DefenderForCloudKey,CCT,CRT,
KMS,Key,c2c15886-dbb2-4204-842b-797e532fd8bd,alias/DefenderForDatabases,CCT,CRT,
KMS,Key,9ca9bc38-aeed-410b-9d98-13938efb26ff,alias/ac-cct-msk-kms-key-crt-cac1,CCT,CRT,
KMS,Key,3248650b-0a5c-4993-8067-40e210d9f2a9,alias/customer-profiles-ac-cct-crt,CCT,CRT,
KMS,Key,ea2ba4fd-baa3-4f6a-9376-9ecc2d5ed194,alias/kms-memberbackup-prod,CCT,CRT,
SecretsManager,Secret,/crt-cac1/ac-cct-trip-tracer-rds-cluster-crt-cac1/db-credentials,/crt-cac1/ac-cct-trip-tracer-rds-cluster-crt-cac1/db-credentials,CCT,CRT,
SecretsManager,Secret,AmazonMSK_ac-cct-msk-crt-cac1,AmazonMSK_ac-cct-msk-crt-cac1,CCT,CRT,
SecretsManager,Secret,crt/lambda/authorizer,crt/lambda/authorizer,CCT,CRT,
SecretsManager,Secret,crt/lambda/flight-status,crt/lambda/flight-status,CCT,CRT,
SecretsManager,Secret,crt/lambda/baggage-tracker,crt/lambda/baggage-tracker,CCT,CRT,
SecretsManager,Secret,crt/lambda/case-management-api-key,crt/lambda/case-management-api-key,CCT,CRT,
SecretsManager,Secret,/crt/emh/msk-cluster-details,/crt/emh/msk-cluster-details,CCT,CRT,
SecretsManager,Secret,/crtca1/ac-cct-ask-ac-crt-cac1-cluster/db-credentials,/crtca1/ac-cct-ask-ac-crt-cac1-cluster/db-credentials,CCT,CRT,
SecretsManager,Secret,/crtca1/ac-cct-case-mgmt-crt-cac1-cluster/db-credentials,/crtca1/ac-cct-case-mgmt-crt-cac1-cluster/db-credentials,CCT,CRT,
SecretsManager,Secret,cct-ask-ac-crt/app-secrets,cct-ask-ac-crt/app-secrets,CCT,CRT,
SecretsManager,Secret,ASK_AC_SHAREPOINT_CERT_PEM,ASK_AC_SHAREPOINT_CERT_PEM,CCT,CRT,
SecretsManager,Secret,ac-cct-notifications-kafka,ac-cct-notifications-kafka,CCT,CRT,
SecretsManager,Secret,/crt-cac1/ac-cct-trip-tracer-historical-data-glue-crt-cac1/snowflake-credentials,/crt-cac1/ac-cct-trip-tracer-historical-data-glue-crt-cac1/snowflake-credentials,CCT,CRT,
SecretsManager,Secret,ac-cct-trip-tracer-redshift-crt-credentials,ac-cct-trip-tracer-redshift-crt-credentials,CCT,CRT,
SecretsManager,Secret,/crtca1/ac-cct-rule-engine-crt-cac1-cluster/db-credentials,/crtca1/ac-cct-rule-engine-crt-cac1-cluster/db-credentials,CCT,CRT,
SecretsManager,Secret,/cct/auth-service/crt/machine-clients/chatbot-service,/cct/auth-service/crt/machine-clients/chatbot-service,CCT,CRT,
SecretsManager,Secret,/cct/auth-service/crt/machine-auth/private-key,/cct/auth-service/crt/machine-auth/private-key,CCT,CRT,
SecretsManager,Secret,arc75/cloudflared/tunnel-token,arc75/cloudflared/tunnel-token,CCT,CRT,
SSM,Parameter,/cct/crt-cac1/cdk-bootstrap/config,/cct/crt-cac1/cdk-bootstrap/config,CCT,CRT,type=String
SSM,Parameter,/cct/crt/historical-migration/baggage/checkpoint,/cct/crt/historical-migration/baggage/checkpoint,CCT,CRT,type=String
SSM,Parameter,/cct/crt/historical-migration/icoupon/checkpoint,/cct/crt/historical-migration/icoupon/checkpoint,CCT,CRT,type=String
SSM,Parameter,/cct/crt/historical-migration/pnr-ticket-emd-corr/checkpoint,/cct/crt/historical-migration/pnr-ticket-emd-corr/checkpoint,CCT,CRT,type=String
SSM,Parameter,/cct/crt/historical-migration/pnr/checkpoint,/cct/crt/historical-migration/pnr/checkpoint,CCT,CRT,type=String
SSM,Parameter,/cct/crt/historical-migration/stormx/checkpoint,/cct/crt/historical-migration/stormx/checkpoint,CCT,CRT,type=String
SSM,Parameter,/cct/glue/arrival-code/last-run-timestamp-crt,/cct/glue/arrival-code/last-run-timestamp-crt,CCT,CRT,type=String
SSM,Parameter,/cct/glue/cancel-code/last-run-timestamp-crt,/cct/glue/cancel-code/last-run-timestamp-crt,CCT,CRT,type=String
SSM,Parameter,/cct/glue/oag-status/last-run-timestamp-crt,/cct/glue/oag-status/last-run-timestamp-crt,CCT,CRT,type=String
SSM,Parameter,/cdk-bootstrap/crt-cac1/version,/cdk-bootstrap/crt-cac1/version,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-plaintext,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-plaintext,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-sasl,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-sasl,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-tls,/crt-cac1/msk/ac-cct-msk-crt-cac1/bootstrap-string-tls,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/msk-cluster-arn,/crt-cac1/msk/ac-cct-msk-crt-cac1/msk-cluster-arn,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/security-group,/crt-cac1/msk/ac-cct-msk-crt-cac1/security-group,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1a,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1a,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1b,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1b,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1d,/crt-cac1/msk/ac-cct-msk-crt-cac1/subnet-1d,CCT,CRT,type=String
SSM,Parameter,/crt-cac1/msk/ac-cct-msk-crt-cac1/vpc,/crt-cac1/msk/ac-cct-msk-crt-cac1/vpc,CCT,CRT,type=String
SSM,Parameter,/crt/layer/entsre-centralized-logging-layer/arn,/crt/layer/entsre-centralized-logging-layer/arn,CCT,CRT,type=String
ACM,Certificate,ca7ad890-9655-4101-934f-c5447cc87df1,cct-service-proxy-crt.ac-cct-crt.cloud.aircanada.ca,CCT,CRT,status=ISSUED
ACM,Certificate,f5a0c6dc-c14a-4ae0-b787-2be11ab57aa7,ask-ac-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,682a111f-131f-40ac-9e2b-2e8a68da5b9d,case-mgmt-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,f31ec490-eac9-434f-9b4c-8a433349c382,acpedia-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,e9c34f5d-e50a-4590-ac87-9d131c5dc07e,case-mgmt-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,8d9ce912-22a4-4cfc-b64d-eee1cd6b0903,ask-ac-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,cd4837e2-bffa-4825-be28-a9b5791ceac5,acpedia-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,bf90fff0-bc4f-42a8-a2af-5b2da413a570,claims-dashboard-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,79638c0d-ef3a-4c3c-b4b4-3f8ee09065f0,claims-dashboard-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,e2cdba83-1564-4c73-8933-f8a10321a007,cmp.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,137012ee-0dc8-4a23-a8e1-5d4475952ea7,case-intake-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,1fa1e415-fa7b-4b15-8867-5b4195c468ea,case-processor-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,cfb28dc4-21e2-4f96-a9eb-3083cdfe9c8f,case-processor-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,2eb89068-99f1-4351-adee-90c76e4e99ac,rule-engine-platform-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,cc2267ee-4b5e-42d5-abab-183788a1d41e,rule-engine-platform-service-be.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,861c7452-98f1-4762-9b7b-bfe1a5eb186e,case-intake-service.ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
ACM,Certificate,2916debb-0e33-4b9b-a81a-79c2e610ce76,ac-cct-crt.cloud.aircanada.com,CCT,CRT,status=ISSUED
Route53,HostedZone,Z07827301P54REJHH1GAC,ac-cct-crt.cloud.aircanada.ca.,CCT,CRT,private=False records=4
Route53,HostedZone,Z035896411R82GG2SLUAK,ac-cct-crt.cloud.aircanada.com.,CCT,CRT,private=False records=45
Route53,HostedZone,Z05718961JRJW2PKQ0Y1,cct-trip-tracer.local.,CCT,CRT,private=True records=3
Route53Resolver,Rule,rslvr-autodefined-rr-internet-resolver,Internet Resolver,CCT,CRT,type=RECURSIVE owner=Route 53 Resolver
Route53Resolver,Rule,rslvr-rr-59497e30fedd4f43a,sharedservices-cac-dns-resolver-amazonaws-sys-rule,CCT,CRT,type=SYSTEM owner=378463553233
Route53Resolver,Rule,rslvr-rr-d7be624ef5254f21b,sharedservices-cac-dns-resolver-dot-fwd-rule,CCT,CRT,type=FORWARD owner=378463553233
Firehose,DeliveryStream,controltower-centralized-log-APIgw,controltower-centralized-log-APIgw,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-apps,controltower-centralized-log-apps,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-cloudfront,controltower-centralized-log-cloudfront,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-ec2,controltower-centralized-log-ec2,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-lambda,controltower-centralized-log-lambda,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-rds,controltower-centralized-log-rds,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-vpc,controltower-centralized-log-vpc,CCT,CRT,
Firehose,DeliveryStream,controltower-centralized-log-waf,controltower-centralized-log-waf,CCT,CRT,
Firehose,DeliveryStream,logs-crt,logs-crt,CCT,CRT,
CloudFormation,Stack,cct-auth-service-crt,cct-auth-service-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-glue-snowflake-crt,cct-glue-snowflake-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-database-management-crt,cct-database-management-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-pnr-historical-crt,cct-flink-pnr-historical-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-sp-dashboard-crt,cct-sp-dashboard-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-sp-validateToken-crt,cct-sp-validateToken-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-sp-api-crt,cct-sp-api-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-sp-stepUp-crt,cct-sp-stepUp-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-historical-data-load-crt,cct-historical-data-load-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-customer-profile-member-context-crt,cct-customer-profile-member-context-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-AC-SSM-Public-sharing-Remediation-d9ba0a52-0c60-4dc1-aac5-9b27d5a05ba0,StackSet-AC-SSM-Public-sharing-Remediation-d9ba0a52-0c60-4dc1-aac5-9b27d5a05ba0,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-cm-historical-crt,cct-flink-cm-historical-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-fdm-historical-crt,cct-flink-fdm-historical-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-baggage-historical-crt,cct-flink-baggage-historical-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-tkt-historical-crt,cct-flink-tkt-historical-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-pnr-crt,cct-flink-pnr-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-baggage-crt,cct-flink-baggage-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-cm-crt,cct-flink-cm-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-fdm-crt,cct-flink-fdm-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-tkt-crt,cct-flink-tkt-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-flink-aacc-historical-crt,cct-flink-aacc-historical-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-aacc-crt,cct-flink-aacc-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-cm-pax-correlation-crt,cct-flink-etl-cm-pax-correlation-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-cm-crt,cct-flink-etl-cm-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-bookingChange-crt,cct-sp-bookingChange-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-getTrip-crt,cct-sp-getTrip-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-case-crt,cct-sp-case-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-notifications-crt,cct-sp-notifications-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-customer-crt,cct-sp-customer-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-baggage-crt,cct-sp-baggage-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-sp-flightStatus-crt,cct-sp-flightStatus-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-cancel-voucher-crt,cct-flink-etl-cancel-voucher-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-icoupon-redemption-crt,cct-flink-etl-icoupon-redemption-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-icoupon-crt,cct-flink-etl-icoupon-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-stormx-crt,cct-flink-etl-stormx-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-aacc-crt,cct-flink-etl-aacc-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-baggage-crt,cct-flink-etl-baggage-crt,CCT,CRT,status=UPDATE_COMPLETE
